-7.206401468303856713e-04
-9.369817552680117937e-04
-1.230552702032420469e-03
-1.612921849222763524e-03
-2.066962124471408320e-03
-2.542065842756441058e-03
-2.953020573207248804e-03
-3.183013659493479520e-03
-3.090811435051706198e-03
-2.521711240078057959e-03
-1.321436808005892281e-03
6.482139939466973226e-04
3.493415653322664346e-03
7.273621631800510426e-03
1.198966306085728559e-02
1.757598247970978272e-02
2.389801562491087467e-02
3.075529207417935715e-02
3.789031184599976620e-02
4.500271871066811175e-02
5.176778409394969943e-02
5.785778820613372841e-02
6.296458050748009183e-02
6.682145144168046003e-02
6.922246835813400390e-02
7.003762090728943290e-02
6.922246835813399002e-02
6.682145144168044615e-02
6.296458050748007795e-02
5.785778820613372148e-02
5.176778409394969249e-02
4.500271871066810481e-02
3.789031184599975927e-02
3.075529207417934327e-02
2.389801562491086426e-02
1.757598247970977925e-02
1.198966306085728385e-02
7.273621631800507824e-03
3.493415653322663045e-03
6.482139939466966721e-04
-1.321436808005892281e-03
-2.521711240078057959e-03
-3.090811435051704463e-03
-3.183013659493476050e-03
-2.953020573207244901e-03
-2.542065842756438022e-03
-2.066962124471408320e-03
-1.612921849222762657e-03
-1.230552702032419819e-03
-9.369817552680111431e-04
-7.206401468303856713e-04
